Bristol Bay Borough, Alaska, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,16.9
201002,23.8
201003,16.6
201004,30.9
201005,43.2
201006,49.7
201007,51.0
201008,52.8
201009,49.2
201010,36.0
201011,24.2
201012,8.3
201101,21.2
201102,17.9
201103,23.6
201104,32.6
201105,44.6
201106,48.3
201107,51.4
201108,51.8
201109,48.0
201110,38.0
201111,16.5
201112,18.9
201201,-4.0
201202,26.2
201203,11.5
201204,36.4
201205,41.9
201206,49.6
201207,52.6
201208,53.6
201209,46.9
201210,32.9
201211,17.8
201212,14.6
201301,26.6
201302,23.9
201303,22.0
201304,28.4
201305,42.1
201306,54.8
201307,57.2
201308,55.4
201309,47.0
201310,42.0
201311,27.2
201312,20.8
201401,35.9
201402,23.2
201403,25.3
201404,38.0
201405,48.6
201406,50.0
201407,56.4
201408,56.7
201409,50.9
201410,32.6
201411,37.4
201412,32.6
201501,22.7
201502,28.0
201503,31.1
201504,36.2
201505,47.4
201506,55.8
201507,56.7
201508,54.9
201509,46.8
201510,43.2
201511,31.3
201512,24.6
201601,33.4
201602,35.8
201603,33.7
201604,43.1
201605,48.5
201606,55.2
201607,58.6
201608,59.0
201609,51.2
201610,40.8
201611,24.4
201612,20.0
