McMullen County, Texas, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,53.6
201002,52.1
201003,61.9
201004,70.8
201005,78.7
201006,83.7
201007,83.1
201008,86.6
201009,80.9
201010,72.7
201011,63.5
201012,56.6
201101,53.1
201102,58.8
201103,69.4
201104,77.1
201105,80.3
201106,86.0
201107,87.6
201108,89.4
201109,84.2
201110,73.4
201111,64.6
201112,56.2
201201,58.6
201202,59.5
201203,70.2
201204,76.4
201205,79.9
201206,86.2
201207,85.4
201208,87.5
201209,81.6
201210,73.4
201211,66.6
201212,60.3
201301,57.2
201302,61.9
201303,65.6
201304,70.6
201305,77.8
201306,84.6
201307,84.6
201308,86.1
201309,81.3
201310,74.1
201311,61.3
201312,52.9
201401,51.3
201402,57.5
201403,62.0
201404,72.7
201405,76.4
201406,85.2
201407,85.4
201408,87.4
201409,81.4
201410,76.2
201411,58.8
201412,58.8
201501,50.2
201502,56.3
201503,61.4
201504,72.9
201505,77.7
201506,81.6
201507,85.0
201508,86.0
201509,82.4
201510,76.2
201511,65.6
201512,59.0
201601,53.4
201602,63.2
201603,68.3
201604,73.0
201605,78.0
201606,83.1
201607,87.8
201608,84.5
201609,82.3
201610,75.4
201611,68.6
201612,58.2
