Henrico County, Virginia, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,35.4
201002,34.2
201003,50.6
201004,61.1
201005,69.3
201006,79.8
201007,81.8
201008,78.9
201009,73.6
201010,60.2
201011,48.6
201012,32.1
201101,33.7
201102,44.2
201103,48.4
201104,61.1
201105,67.8
201106,76.4
201107,80.5
201108,77.6
201109,71.2
201110,58.2
201111,52.2
201112,45.5
201201,41.8
201202,43.8
201203,57.6
201204,57.2
201205,69.2
201206,72.8
201207,81.6
201208,77.2
201209,69.2
201210,59.4
201211,44.8
201212,45.4
201301,40.3
201302,38.9
201303,42.3
201304,58.4
201305,65.4
201306,75.0
201307,78.7
201308,74.2
201309,68.6
201310,60.4
201311,46.8
201312,42.8
201401,32.9
201402,38.9
201403,43.7
201404,57.3
201405,68.5
201406,74.8
201407,77.6
201408,74.3
201409,70.8
201410,60.8
201411,45.5
201412,42.4
201501,35.6
201502,30.6
201503,45.8
201504,58.2
201505,70.2
201506,76.1
201507,77.6
201508,75.6
201509,72.4
201510,57.6
201511,52.5
201512,51.7
201601,35.4
201602,40.2
201603,53.4
201604,56.2
201605,63.2
201606,73.6
201607,79.2
201608,79.3
201609,73.3
201610,61.4
201611,49.2
201612,40.4
