St. Landry Parish, Louisiana, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,46.8
201002,45.9
201003,55.9
201004,68.3
201005,78.1
201006,83.3
201007,83.3
201008,84.6
201009,79.6
201010,68.8
201011,59.8
201012,48.8
201101,47.6
201102,52.8
201103,63.7
201104,71.2
201105,74.5
201106,83.6
201107,83.2
201108,86.0
201109,75.7
201110,65.7
201111,60.0
201112,52.4
201201,56.8
201202,56.9
201203,67.8
201204,69.8
201205,76.6
201206,80.7
201207,81.9
201208,81.8
201209,77.7
201210,67.0
201211,57.9
201212,56.1
201301,53.3
201302,55.7
201303,56.5
201304,64.9
201305,72.1
201306,81.5
201307,81.1
201308,81.8
201309,80.1
201310,69.3
201311,56.0
201312,50.1
201401,44.1
201402,51.1
201403,56.0
201404,66.6
201405,72.5
201406,80.1
201407,80.5
201408,81.5
201409,78.4
201410,69.6
201411,53.8
201412,54.5
201501,47.5
201502,48.5
201503,62.1
201504,70.8
201505,75.8
201506,80.6
201507,84.1
201508,82.7
201509,78.6
201510,70.3
201511,64.1
201512,60.0
201601,49.8
201602,55.6
201603,64.6
201604,69.3
201605,74.1
201606,81.0
201607,83.3
201608,82.4
201609,80.6
201610,71.7
201611,63.1
201612,56.1
