Logan County, Oklahoma, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,35.4
201002,36.1
201003,49.1
201004,62.6
201005,68.1
201006,81.6
201007,82.9
201008,84.6
201009,75.8
201010,63.4
201011,50.7
201012,39.5
201101,34.5
201102,38.4
201103,52.3
201104,63.0
201105,68.3
201106,84.7
201107,91.2
201108,88.8
201109,71.5
201110,63.0
201111,50.1
201112,40.7
201201,42.7
201202,43.7
201203,61.1
201204,64.7
201205,73.2
201206,79.1
201207,87.7
201208,82.7
201209,75.2
201210,60.3
201211,53.4
201212,42.2
201301,40.1
201302,40.6
201303,48.2
201304,54.6
201305,66.4
201306,78.1
201307,80.0
201308,80.6
201309,76.3
201310,60.9
201311,47.2
201312,34.8
201401,35.9
201402,35.7
201403,46.1
201404,60.3
201405,70.2
201406,77.9
201407,78.6
201408,81.8
201409,74.6
201410,65.8
201411,45.0
201412,41.6
201501,37.4
201502,37.0
201503,51.8
201504,61.6
201505,66.3
201506,79.4
201507,82.1
201508,79.5
201509,77.7
201510,63.4
201511,51.8
201512,44.3
201601,37.2
201602,47.2
201603,54.8
201604,61.4
201605,66.8
201606,80.3
201607,83.6
201608,81.7
201609,75.6
201610,67.7
201611,56.0
201612,37.6
