Harvey County, Kansas, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,27.4
201002,30.9
201003,45.5
201004,60.1
201005,64.0
201006,78.9
201007,80.8
201008,81.5
201009,72.3
201010,61.0
201011,45.5
201012,33.2
201101,27.9
201102,30.7
201103,46.2
201104,56.8
201105,64.7
201106,79.4
201107,88.0
201108,83.7
201109,68.1
201110,59.3
201111,44.6
201112,35.6
201201,37.0
201202,38.3
201203,57.2
201204,60.9
201205,71.0
201206,77.5
201207,86.2
201208,77.5
201209,69.8
201210,56.2
201211,48.0
201212,36.4
201301,34.4
201302,34.2
201303,41.0
201304,49.4
201305,63.5
201306,76.0
201307,77.2
201308,76.8
201309,73.0
201310,57.0
201311,42.0
201312,29.1
201401,30.2
201402,28.9
201403,41.0
201404,55.4
201405,66.8
201406,74.4
201407,75.7
201408,79.5
201409,69.8
201410,60.8
201411,38.9
201412,36.0
201501,32.4
201502,31.0
201503,47.6
201504,58.5
201505,63.2
201506,77.5
201507,80.6
201508,75.1
201509,75.2
201510,60.8
201511,48.9
201512,39.4
201601,32.5
201602,42.5
201603,51.6
201604,58.4
201605,63.0
201606,79.0
201607,81.6
201608,78.6
201609,72.3
201610,63.4
201611,52.0
201612,31.6
