Shelby County, Illinois, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,22.3
201002,26.2
201003,44.6
201004,59.9
201005,65.2
201006,76.1
201007,78.1
201008,77.6
201009,67.9
201010,57.7
201011,44.4
201012,25.9
201101,23.8
201102,32.3
201103,43.3
201104,55.4
201105,63.1
201106,73.6
201107,80.0
201108,75.2
201109,64.5
201110,56.0
201111,47.6
201112,37.4
201201,33.4
201202,36.8
201203,56.0
201204,55.0
201205,69.3
201206,72.9
201207,82.9
201208,74.7
201209,65.0
201210,53.1
201211,41.8
201212,38.2
201301,29.9
201302,30.9
201303,35.2
201304,51.2
201305,64.6
201306,72.3
201307,73.0
201308,72.6
201309,69.2
201310,55.2
201311,39.4
201312,28.4
201401,20.4
201402,20.2
201403,35.3
201404,53.9
201405,64.2
201406,73.5
201407,70.1
201408,73.8
201409,65.0
201410,55.0
201411,34.8
201412,34.7
201501,27.2
201502,20.2
201503,37.6
201504,54.7
201505,66.2
201506,72.3
201507,74.3
201508,72.4
201509,70.6
201510,56.8
201511,47.4
201512,41.5
201601,27.8
201602,34.3
201603,48.1
201604,53.6
201605,62.2
201606,75.5
201607,75.6
201608,75.9
201609,71.1
201610,60.9
201611,48.2
201612,29.8
