St. Louis City, Missouri, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,26.6
201002,30.1
201003,47.4
201004,62.6
201005,66.9
201006,79.2
201007,80.7
201008,80.4
201009,69.8
201010,59.9
201011,47.9
201012,29.4
201101,27.7
201102,36.2
201103,45.9
201104,58.8
201105,64.7
201106,76.8
201107,83.7
201108,79.4
201109,65.9
201110,58.5
201111,49.9
201112,39.7
201201,37.0
201202,41.1
201203,59.2
201204,58.9
201205,71.7
201206,75.9
201207,85.5
201208,77.7
201209,67.4
201210,55.8
201211,44.5
201212,41.2
201301,34.9
201302,35.4
201303,38.9
201304,53.9
201305,66.0
201306,75.0
201307,75.8
201308,76.2
201309,72.2
201310,57.4
201311,42.8
201312,32.3
201401,27.0
201402,27.0
201403,41.1
201404,56.8
201405,67.3
201406,75.9
201407,74.1
201408,77.8
201409,67.8
201410,58.4
201411,39.0
201412,38.2
201501,32.2
201502,26.8
201503,44.7
201504,58.5
201505,68.0
201506,75.8
201507,78.3
201508,75.6
201509,72.8
201510,59.2
201511,50.0
201512,44.1
201601,32.3
201602,38.8
201603,51.5
201604,58.1
201605,64.8
201606,79.5
201607,79.9
201608,78.7
201609,73.7
201610,64.1
201611,51.1
201612,33.5
