Iberia Parish, Louisiana, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,48.2
201002,47.3
201003,56.2
201004,68.9
201005,78.5
201006,83.3
201007,83.4
201008,84.2
201009,80.3
201010,69.2
201011,61.4
201012,50.7
201101,49.7
201102,54.2
201103,65.2
201104,71.7
201105,74.8
201106,83.4
201107,82.8
201108,85.5
201109,76.5
201110,67.0
201111,61.9
201112,55.0
201201,58.5
201202,59.4
201203,68.8
201204,70.6
201205,77.1
201206,80.8
201207,81.9
201208,81.7
201209,78.8
201210,68.7
201211,59.9
201212,57.6
201301,55.7
201302,57.5
201303,57.4
201304,66.7
201305,72.7
201306,82.0
201307,81.3
201308,82.1
201309,80.8
201310,71.0
201311,58.2
201312,52.2
201401,45.4
201402,53.6
201403,57.4
201404,67.6
201405,72.9
201406,80.6
201407,81.0
201408,82.0
201409,79.4
201410,71.2
201411,55.9
201412,57.4
201501,50.2
201502,50.8
201503,64.2
201504,72.1
201505,76.7
201506,81.1
201507,84.4
201508,82.9
201509,79.1
201510,71.5
201511,65.6
201512,62.1
201601,51.4
201602,56.7
201603,65.7
201604,70.1
201605,75.0
201606,81.6
201607,83.3
201608,82.2
201609,81.4
201610,72.7
201611,64.7
201612,58.8
