San Patricio County, Texas, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,3.33
201002,4.14
201003,1.13
201004,2.58
201005,1.57
201006,4.81
201007,8.34
201008,0.84
201009,14.50
201010,0.04
201011,1.23
201012,0.68
201101,4.28
201102,0.24
201103,0.32
201104,0.00
201105,1.46
201106,0.59
201107,0.08
201108,0.78
201109,1.25
201110,1.55
201111,0.22
201112,1.67
201201,0.57
201202,3.59
201203,1.82
201204,3.01
201205,2.51
201206,1.74
201207,1.72
201208,0.46
201209,4.13
201210,0.34
201211,0.70
201212,0.21
201301,1.74
201302,1.94
201303,0.09
201304,2.20
201305,2.14
201306,2.46
201307,2.32
201308,2.26
201309,7.56
201310,1.72
201311,1.91
201312,0.56
201401,0.62
201402,0.42
201403,1.76
201404,0.32
201405,3.55
201406,3.15
201407,0.93
201408,1.42
201409,4.34
201410,3.04
201411,3.43
201412,1.77
201501,1.86
201502,1.40
201503,6.13
201504,6.07
201505,10.74
201506,3.97
201507,0.69
201508,1.80
201509,3.92
201510,3.99
201511,1.80
201512,1.02
201601,2.13
201602,0.25
201603,4.69
201604,1.31
201605,5.44
201606,3.26
201607,0.33
201608,4.28
201609,3.86
201610,0.46
201611,1.76
201612,3.48
