Cambria County, Pennsylvania, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,23.0
201002,22.7
201003,39.8
201004,51.7
201005,59.0
201006,67.7
201007,71.2
201008,68.7
201009,61.8
201010,50.0
201011,39.7
201012,22.0
201101,20.3
201102,28.5
201103,35.1
201104,48.8
201105,60.0
201106,66.1
201107,72.6
201108,67.6
201109,62.4
201110,48.7
201111,43.9
201112,34.0
201201,28.8
201202,32.9
201203,46.9
201204,46.2
201205,62.7
201206,64.6
201207,72.0
201208,67.5
201209,60.1
201210,50.6
201211,35.9
201212,34.5
201301,28.2
201302,25.6
201303,31.1
201304,48.1
201305,57.4
201306,65.7
201307,70.2
201308,66.0
201309,58.7
201310,51.4
201311,35.2
201312,30.0
201401,17.7
201402,21.3
201403,29.1
201404,46.2
201405,56.9
201406,66.0
201407,66.7
201408,65.0
201409,60.8
201410,51.3
201411,34.6
201412,32.4
201501,21.8
201502,15.4
201503,30.9
201504,47.6
201505,61.6
201506,65.7
201507,68.8
201508,66.5
201509,64.4
201510,48.7
201511,44.1
201512,40.5
201601,22.9
201602,28.9
201603,42.4
201604,46.0
201605,56.0
201606,65.8
201607,71.4
201608,71.9
201609,64.3
201610,52.2
201611,40.9
201612,29.3
