Jefferson County, Mississippi, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,43.1
201002,42.7
201003,53.6
201004,66.9
201005,76.0
201006,82.9
201007,83.3
201008,84.2
201009,77.9
201010,65.9
201011,57.6
201012,45.0
201101,44.7
201102,52.1
201103,59.5
201104,68.5
201105,71.7
201106,82.5
201107,83.5
201108,85.0
201109,74.1
201110,62.5
201111,57.9
201112,49.3
201201,53.6
201202,54.4
201203,66.9
201204,68.0
201205,75.0
201206,79.3
201207,81.8
201208,80.7
201209,75.8
201210,63.4
201211,54.4
201212,53.6
201301,51.5
201302,51.7
201303,53.3
201304,63.6
201305,69.5
201306,79.8
201307,79.0
201308,80.5
201309,78.5
201310,67.7
201311,53.3
201312,48.3
201401,41.4
201402,48.4
201403,53.1
201404,64.1
201405,71.2
201406,78.8
201407,78.4
201408,80.2
201409,77.7
201410,67.5
201411,50.8
201412,51.8
201501,45.7
201502,44.7
201503,59.2
201504,68.7
201505,74.0
201506,80.3
201507,83.7
201508,81.6
201509,78.1
201510,68.9
201511,61.5
201512,58.4
201601,46.4
201602,53.8
201603,62.0
201604,66.9
201605,71.9
201606,80.1
201607,82.6
201608,82.0
201609,79.3
201610,69.3
201611,59.5
201612,51.5
