Iredell County, North Carolina, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,5.28
201002,3.70
201003,4.23
201004,2.45
201005,5.63
201006,3.29
201007,5.09
201008,4.28
201009,4.77
201010,3.22
201011,1.37
201012,2.49
201101,1.49
201102,1.82
201103,5.71
201104,2.70
201105,4.48
201106,2.56
201107,5.16
201108,2.78
201109,5.39
201110,2.82
201111,4.86
201112,3.31
201201,1.85
201202,1.64
201203,3.14
201204,2.37
201205,7.09
201206,3.36
201207,4.81
201208,3.46
201209,5.56
201210,1.99
201211,0.44
201212,4.06
201301,5.71
201302,3.47
201303,2.53
201304,4.96
201305,4.14
201306,7.46
201307,11.33
201308,5.01
201309,2.77
201310,1.46
201311,3.85
201312,5.66
201401,3.19
201402,2.79
201403,4.50
201404,4.76
201405,3.92
201406,2.25
201407,2.46
201408,5.65
201409,3.70
201410,2.13
201411,4.21
201412,2.42
201501,2.54
201502,2.29
201503,2.83
201504,4.15
201505,0.89
201506,3.91
201507,3.51
201508,2.88
201509,3.77
201510,6.03
201511,7.48
201512,7.66
201601,2.77
201602,3.54
201603,1.07
201604,1.86
201605,7.15
201606,3.04
201607,3.22
201608,4.69
201609,2.30
201610,2.16
201611,0.67
201612,2.91
