Bracken County, Kentucky, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,2.52
201002,1.69
201003,2.50
201004,1.91
201005,7.54
201006,5.64
201007,4.15
201008,2.10
201009,0.69
201010,0.79
201011,4.09
201012,1.46
201101,1.11
201102,4.85
201103,3.98
201104,11.60
201105,6.06
201106,6.64
201107,4.51
201108,1.99
201109,4.42
201110,2.96
201111,5.71
201112,4.30
201201,4.34
201202,2.21
201203,4.06
201204,2.94
201205,6.21
201206,1.54
201207,5.41
201208,3.16
201209,4.40
201210,1.89
201211,1.07
201212,7.02
201301,3.33
201302,1.62
201303,4.30
201304,4.14
201305,4.63
201306,6.08
201307,5.38
201308,2.59
201309,2.29
201310,4.38
201311,3.65
201312,4.71
201401,2.35
201402,3.52
201403,2.45
201404,7.33
201405,3.26
201406,4.41
201407,4.48
201408,3.25
201409,2.23
201410,4.67
201411,2.04
201412,3.16
201501,1.82
201502,1.94
201503,6.33
201504,8.26
201505,1.94
201506,6.63
201507,9.24
201508,2.38
201509,2.13
201510,4.08
201511,2.86
201512,6.77
201601,1.13
201602,4.81
201603,4.47
201604,3.44
201605,5.04
201606,4.22
201607,5.65
201608,3.69
201609,2.05
201610,1.64
201611,1.59
201612,4.82
