Rooks County, Kansas, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,0.07
201002,0.50
201003,2.33
201004,3.47
201005,3.33
201006,3.35
201007,1.49
201008,2.76
201009,2.43
201010,0.29
201011,0.79
201012,0.15
201101,0.44
201102,0.80
201103,0.69
201104,1.62
201105,4.02
201106,1.96
201107,5.87
201108,4.31
201109,0.58
201110,2.07
201111,0.74
201112,1.08
201201,0.04
201202,1.07
201203,1.62
201204,3.21
201205,0.29
201206,1.53
201207,1.63
201208,3.13
201209,1.49
201210,1.04
201211,0.01
201212,0.93
201301,0.75
201302,1.25
201303,0.85
201304,1.43
201305,3.46
201306,1.53
201307,3.21
201308,1.80
201309,3.26
201310,1.10
201311,1.12
201312,0.11
201401,0.24
201402,0.71
201403,0.21
201404,2.41
201405,1.00
201406,7.47
201407,1.33
201408,4.46
201409,2.18
201410,0.99
201411,0.06
201412,0.59
201501,0.30
201502,0.58
201503,0.09
201504,2.50
201505,4.31
201506,1.66
201507,4.84
201508,1.77
201509,0.72
201510,1.64
201511,1.72
201512,1.82
201601,0.71
201602,0.85
201603,0.24
201604,4.84
201605,4.67
201606,1.61
201607,3.05
201608,3.86
201609,6.24
201610,0.11
201611,0.70
201612,0.50
