Rutherford County, North Carolina, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,5.82
201002,3.59
201003,4.20
201004,2.41
201005,4.45
201006,3.14
201007,2.62
201008,5.08
201009,3.20
201010,2.61
201011,2.29
201012,3.15
201101,1.99
201102,2.61
201103,7.60
201104,4.30
201105,3.93
201106,3.02
201107,3.40
201108,3.79
201109,5.64
201110,2.62
201111,5.44
201112,4.39
201201,3.61
201202,1.49
201203,3.66
201204,4.19
201205,5.90
201206,2.71
201207,6.23
201208,4.67
201209,4.48
201210,3.13
201211,0.63
201212,5.13
201301,6.91
201302,3.89
201303,3.86
201304,5.97
201305,7.64
201306,7.28
201307,13.02
201308,5.17
201309,3.52
201310,2.16
201311,4.16
201312,7.02
201401,2.89
201402,2.87
201403,4.13
201404,5.14
201405,3.40
201406,5.10
201407,4.76
201408,4.15
201409,4.76
201410,3.42
201411,4.28
201412,2.94
201501,3.22
201502,2.56
201503,2.35
201504,6.49
201505,1.62
201506,3.81
201507,2.82
201508,3.23
201509,5.87
201510,8.08
201511,9.02
201512,10.05
201601,3.22
201602,4.61
201603,1.34
201604,1.66
201605,4.84
201606,2.49
201607,4.69
201608,4.68
201609,1.45
201610,0.78
201611,1.27
201612,2.64
