Angelina County, Texas, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,2.21
201002,3.41
201003,2.62
201004,0.90
201005,1.35
201006,3.71
201007,4.94
201008,1.04
201009,2.93
201010,0.90
201011,3.72
201012,0.94
201101,6.51
201102,1.16
201103,0.70
201104,2.18
201105,3.94
201106,2.87
201107,1.98
201108,0.71
201109,1.91
201110,1.82
201111,4.16
201112,7.33
201201,5.24
201202,5.05
201203,8.66
201204,3.40
201205,2.79
201206,3.46
201207,6.76
201208,1.63
201209,7.62
201210,0.64
201211,1.11
201212,4.21
201301,6.13
201302,3.07
201303,2.09
201304,2.93
201305,3.36
201306,4.83
201307,3.85
201308,0.99
201309,5.76
201310,7.17
201311,4.03
201312,2.19
201401,1.67
201402,2.16
201403,2.89
201404,2.87
201405,8.08
201406,3.98
201407,7.98
201408,2.17
201409,3.16
201410,4.19
201411,4.63
201412,3.06
201501,7.70
201502,1.77
201503,7.68
201504,7.64
201505,15.33
201506,7.80
201507,1.06
201508,0.87
201509,1.90
201510,5.34
201511,9.00
201512,5.10
201601,2.76
201602,3.14
201603,7.25
201604,7.18
201605,8.11
201606,3.67
201607,1.44
201608,7.77
201609,1.60
201610,0.36
201611,2.96
201612,5.00
