Brown County, Minnesota, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,0.92
201002,0.67
201003,1.51
201004,2.48
201005,2.44
201006,7.27
201007,4.06
201008,3.37
201009,9.78
201010,1.74
201011,1.09
201012,2.28
201101,0.84
201102,1.12
201103,2.02
201104,2.79
201105,5.13
201106,4.70
201107,4.39
201108,0.65
201109,0.38
201110,0.41
201111,0.06
201112,0.73
201201,0.46
201202,2.07
201203,1.44
201204,2.75
201205,9.53
201206,1.66
201207,1.60
201208,2.52
201209,0.72
201210,0.91
201211,0.74
201212,1.01
201301,0.63
201302,0.92
201303,1.32
201304,4.05
201305,3.67
201306,6.07
201307,1.04
201308,2.40
201309,1.58
201310,2.66
201311,0.58
201312,0.80
201401,0.70
201402,0.40
201403,0.75
201404,3.64
201405,2.45
201406,11.15
201407,1.29
201408,4.07
201409,2.15
201410,0.85
201411,0.87
201412,0.89
201501,0.40
201502,0.47
201503,0.45
201504,1.52
201505,4.86
201506,3.69
201507,3.44
201508,3.97
201509,2.88
201510,2.22
201511,4.00
201512,1.79
201601,0.26
201602,0.62
201603,2.06
201604,2.77
201605,5.35
201606,4.94
201607,6.76
201608,7.56
201609,5.89
201610,3.54
201611,1.63
201612,1.05
