Burnett County, Wisconsin, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,0.56
201002,0.27
201003,1.01
201004,1.33
201005,3.43
201006,6.38
201007,6.28
201008,6.60
201009,6.04
201010,3.52
201011,2.20
201012,1.94
201101,1.00
201102,0.75
201103,1.73
201104,2.49
201105,4.63
201106,3.57
201107,4.73
201108,5.25
201109,1.19
201110,0.64
201111,0.47
201112,0.66
201201,0.72
201202,1.31
201203,1.63
201204,2.32
201205,8.70
201206,4.85
201207,3.04
201208,1.43
201209,0.85
201210,1.39
201211,1.03
201212,1.16
201301,0.94
201302,1.10
201303,1.62
201304,3.41
201305,3.56
201306,5.70
201307,1.78
201308,1.51
201309,2.69
201310,4.33
201311,0.83
201312,2.18
201401,0.99
201402,1.31
201403,1.09
201404,5.47
201405,5.26
201406,6.88
201407,2.04
201408,5.05
201409,5.30
201410,1.96
201411,2.09
201412,1.06
201501,0.32
201502,0.30
201503,0.57
201504,2.01
201505,3.78
201506,2.90
201507,4.74
201508,6.85
201509,4.48
201510,3.52
201511,3.49
201512,2.01
201601,0.52
201602,0.54
201603,3.12
201604,2.91
201605,2.16
201606,4.20
201607,8.50
201608,4.49
201609,4.24
201610,2.98
201611,1.65
201612,1.53
