Santa Cruz County, Arizona, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,4.35
201002,2.18
201003,0.85
201004,0.78
201005,0.00
201006,0.04
201007,5.66
201008,3.69
201009,1.50
201010,1.17
201011,0.01
201012,0.86
201101,0.02
201102,0.30
201103,0.05
201104,0.23
201105,0.00
201106,0.07
201107,3.21
201108,3.14
201109,2.48
201110,0.08
201111,0.76
201112,3.13
201201,0.16
201202,0.24
201203,0.63
201204,0.04
201205,0.62
201206,0.55
201207,5.75
201208,2.96
201209,2.89
201210,0.00
201211,0.30
201212,1.96
201301,0.86
201302,0.70
201303,0.23
201304,0.02
201305,0.00
201306,0.29
201307,4.77
201308,3.38
201309,2.24
201310,0.00
201311,1.92
201312,0.77
201401,0.01
201402,0.14
201403,1.64
201404,0.04
201405,0.01
201406,0.00
201407,4.61
201408,4.64
201409,6.16
201410,1.31
201411,0.14
201412,1.37
201501,2.82
201502,0.34
201503,0.64
201504,0.62
201505,0.11
201506,1.68
201507,4.63
201508,2.24
201509,5.09
201510,2.21
201511,0.58
201512,0.79
201601,2.09
201602,0.25
201603,0.21
201604,0.61
201605,0.02
201606,1.63
201607,3.76
201608,4.38
201609,4.02
201610,0.26
201611,0.17
201612,1.78
