Saginaw County, Michigan, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,0.72
201002,0.99
201003,0.68
201004,2.77
201005,4.14
201006,4.33
201007,1.85
201008,1.99
201009,3.06
201010,2.47
201011,2.48
201012,0.84
201101,1.15
201102,2.01
201103,2.71
201104,5.25
201105,5.64
201106,3.77
201107,3.75
201108,4.89
201109,1.71
201110,3.47
201111,2.95
201112,1.71
201201,1.80
201202,1.45
201203,2.05
201204,1.53
201205,3.58
201206,2.01
201207,4.30
201208,4.80
201209,1.88
201210,4.29
201211,0.49
201212,2.48
201301,3.52
201302,1.87
201303,0.70
201304,8.18
201305,4.54
201306,3.94
201307,1.70
201308,3.19
201309,0.88
201310,2.97
201311,2.52
201312,2.15
201401,1.91
201402,1.73
201403,1.24
201404,3.43
201405,4.43
201406,2.95
201407,5.04
201408,4.00
201409,3.42
201410,2.77
201411,2.30
201412,1.66
201501,1.07
201502,0.99
201503,0.98
201504,2.27
201505,3.63
201506,4.06
201507,2.52
201508,4.54
201509,3.62
201510,2.38
201511,2.04
201512,2.56
201601,1.44
201602,2.23
201603,4.48
201604,2.42
201605,3.07
201606,1.72
201607,3.60
201608,6.08
201609,2.54
201610,3.51
201611,2.37
201612,1.64
