Bond County, Illinois, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,1.19
201002,1.94
201003,1.99
201004,3.38
201005,5.46
201006,8.32
201007,7.06
201008,3.42
201009,3.81
201010,0.67
201011,5.57
201012,1.60
201101,1.49
201102,3.26
201103,3.01
201104,8.98
201105,4.14
201106,9.85
201107,3.04
201108,1.40
201109,3.06
201110,2.21
201111,5.18
201112,3.18
201201,3.22
201202,1.82
201203,3.07
201204,4.68
201205,2.03
201206,1.44
201207,0.67
201208,4.44
201209,10.64
201210,3.79
201211,1.67
201212,2.56
201301,4.52
201302,3.17
201303,2.49
201304,8.03
201305,6.09
201306,7.88
201307,5.44
201308,0.99
201309,1.85
201310,2.46
201311,2.37
201312,2.43
201401,2.08
201402,2.17
201403,1.10
201404,8.99
201405,2.23
201406,5.40
201407,1.91
201408,5.61
201409,4.25
201410,5.54
201411,1.99
201412,3.62
201501,1.32
201502,1.34
201503,3.01
201504,4.52
201505,6.74
201506,9.15
201507,3.65
201508,6.29
201509,4.18
201510,0.77
201511,6.10
201512,10.06
201601,0.93
201602,1.05
201603,2.36
201604,5.26
201605,3.84
201606,1.92
201607,6.83
201608,6.78
201609,4.91
201610,3.30
201611,3.11
201612,1.27
