Shelby County, Kentucky, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,2.94
201002,1.98
201003,1.79
201004,3.55
201005,8.53
201006,4.95
201007,5.82
201008,1.84
201009,0.53
201010,1.51
201011,4.96
201012,2.40
201101,1.35
201102,5.36
201103,4.84
201104,15.32
201105,9.02
201106,4.67
201107,4.23
201108,2.44
201109,5.16
201110,3.04
201111,8.00
201112,5.12
201201,3.79
201202,2.26
201203,4.67
201204,2.66
201205,6.31
201206,1.98
201207,4.67
201208,1.78
201209,5.31
201210,2.07
201211,1.24
201212,6.32
201301,4.66
201302,1.60
201303,4.49
201304,3.98
201305,4.33
201306,6.64
201307,6.46
201308,2.90
201309,2.53
201310,4.85
201311,3.73
201312,5.41
201401,2.19
201402,3.62
201403,1.90
201404,7.39
201405,5.39
201406,3.58
201407,3.88
201408,5.77
201409,3.15
201410,4.49
201411,1.82
201412,3.63
201501,1.39
201502,1.82
201503,7.16
201504,10.40
201505,1.55
201506,6.29
201507,11.80
201508,3.59
201509,2.88
201510,4.63
201511,4.35
201512,6.93
201601,1.33
201602,4.88
201603,5.69
201604,3.79
201605,5.55
201606,4.42
201607,8.31
201608,5.42
201609,2.13
201610,0.71
201611,1.60
201612,6.16
