Parke County, Indiana, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,1.63
201002,1.63
201003,2.36
201004,2.53
201005,4.67
201006,9.25
201007,4.76
201008,0.62
201009,1.33
201010,0.80
201011,3.55
201012,1.49
201101,1.81
201102,5.14
201103,2.74
201104,10.10
201105,5.18
201106,4.89
201107,1.87
201108,1.74
201109,3.25
201110,3.51
201111,6.24
201112,4.76
201201,2.97
201202,1.31
201203,2.27
201204,2.85
201205,2.60
201206,0.53
201207,0.62
201208,4.18
201209,4.98
201210,4.54
201211,1.34
201212,3.07
201301,5.45
201302,2.72
201303,1.57
201304,8.92
201305,4.14
201306,5.42
201307,3.91
201308,0.99
201309,2.21
201310,3.36
201311,3.59
201312,3.62
201401,2.04
201402,2.98
201403,2.05
201404,5.59
201405,3.25
201406,6.75
201407,3.44
201408,4.07
201409,2.89
201410,5.31
201411,2.47
201412,2.61
201501,1.99
201502,1.11
201503,3.14
201504,4.85
201505,3.92
201506,9.39
201507,5.56
201508,1.56
201509,2.61
201510,1.48
201511,3.98
201512,7.16
201601,1.19
201602,1.83
201603,4.12
201604,4.77
201605,3.23
201606,4.54
201607,6.64
201608,5.03
201609,2.97
201610,3.08
201611,2.82
201612,1.45
