Champaign County, Illinois, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,1.27
201002,1.51
201003,2.75
201004,2.21
201005,4.31
201006,8.78
201007,3.65
201008,1.61
201009,3.67
201010,1.17
201011,3.52
201012,2.19
201101,0.84
201102,3.20
201103,1.88
201104,7.96
201105,4.99
201106,4.17
201107,1.44
201108,1.58
201109,2.78
201110,2.34
201111,4.95
201112,2.78
201201,2.68
201202,1.03
201203,1.35
201204,2.56
201205,2.65
201206,2.09
201207,0.78
201208,4.70
201209,5.56
201210,5.10
201211,0.94
201212,2.22
201301,2.80
201302,2.79
201303,1.41
201304,6.97
201305,4.40
201306,5.56
201307,3.58
201308,0.49
201309,0.96
201310,3.49
201311,1.76
201312,1.89
201401,1.68
201402,2.73
201403,1.41
201404,4.00
201405,3.62
201406,7.31
201407,6.58
201408,2.82
201409,3.75
201410,3.93
201411,2.14
201412,1.72
201501,1.34
201502,0.98
201503,1.83
201504,3.16
201505,5.62
201506,9.31
201507,4.35
201508,2.75
201509,5.09
201510,1.32
201511,4.59
201512,6.93
201601,0.79
201602,1.17
201603,3.49
201604,3.34
201605,3.43
201606,5.20
201607,5.70
201608,5.98
201609,4.22
201610,1.99
201611,3.30
201612,1.36
