Boyd County, Kentucky, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,3.50
201002,3.61
201003,2.51
201004,2.49
201005,7.96
201006,4.77
201007,6.71
201008,3.18
201009,2.16
201010,1.94
201011,3.31
201012,3.40
201101,2.34
201102,4.13
201103,4.77
201104,9.56
201105,7.45
201106,4.41
201107,5.12
201108,3.38
201109,5.40
201110,4.43
201111,5.61
201112,3.38
201201,2.45
201202,1.95
201203,3.12
201204,2.71
201205,4.25
201206,2.25
201207,7.04
201208,2.39
201209,6.37
201210,3.88
201211,0.70
201212,5.36
201301,4.07
201302,1.85
201303,3.97
201304,2.19
201305,2.09
201306,5.60
201307,6.84
201308,4.70
201309,2.45
201310,2.16
201311,3.03
201312,5.77
201401,2.12
201402,4.98
201403,2.92
201404,5.09
201405,2.50
201406,3.25
201407,3.32
201408,5.15
201409,3.22
201410,4.32
201411,2.44
201412,3.35
201501,2.08
201502,2.21
201503,5.77
201504,7.89
201505,1.17
201506,5.03
201507,8.44
201508,1.47
201509,3.53
201510,2.32
201511,1.56
201512,6.36
201601,1.46
201602,4.83
201603,2.83
201604,3.24
201605,4.77
201606,5.82
201607,5.52
201608,4.49
201609,2.35
201610,2.18
201611,1.94
201612,4.17
