Pinal County, Arizona, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,4.07
201002,1.57
201003,0.99
201004,0.13
201005,0.00
201006,0.01
201007,1.77
201008,1.75
201009,0.61
201010,0.90
201011,0.06
201012,1.39
201101,0.01
201102,0.69
201103,0.20
201104,0.50
201105,0.18
201106,0.01
201107,1.32
201108,1.31
201109,1.09
201110,0.22
201111,0.94
201112,2.13
201201,0.39
201202,0.39
201203,0.71
201204,0.17
201205,0.05
201206,0.10
201207,1.98
201208,2.70
201209,0.81
201210,0.02
201211,0.20
201212,1.78
201301,1.51
201302,0.67
201303,0.92
201304,0.17
201305,0.00
201306,0.02
201307,2.55
201308,1.09
201309,1.05
201310,0.10
201311,2.22
201312,0.51
201401,0.00
201402,0.00
201403,1.36
201404,0.05
201405,0.00
201406,0.00
201407,1.19
201408,2.40
201409,3.32
201410,1.15
201411,0.00
201412,1.66
201501,2.25
201502,0.33
201503,0.61
201504,0.39
201505,0.95
201506,0.53
201507,1.37
201508,2.04
201509,2.56
201510,1.84
201511,0.71
201512,0.45
201601,1.83
201602,0.23
201603,0.04
201604,0.65
201605,0.16
201606,0.55
201607,0.81
201608,1.97
201609,1.08
201610,0.25
201611,0.99
201612,1.65
