Jennings County, Indiana, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,2.16
201002,1.96
201003,2.58
201004,2.99
201005,4.93
201006,8.05
201007,2.10
201008,1.86
201009,0.35
201010,1.16
201011,6.52
201012,1.68
201101,1.39
201102,4.41
201103,4.14
201104,12.05
201105,6.82
201106,6.53
201107,1.20
201108,1.77
201109,4.43
201110,2.96
201111,6.93
201112,6.59
201201,4.54
201202,1.51
201203,5.23
201204,3.50
201205,3.01
201206,1.04
201207,3.19
201208,2.17
201209,4.80
201210,3.47
201211,0.94
201212,4.13
201301,4.47
201302,2.35
201303,3.41
201304,3.82
201305,4.29
201306,6.17
201307,2.57
201308,0.99
201309,3.67
201310,3.92
201311,2.49
201312,5.55
201401,3.22
201402,2.83
201403,1.98
201404,7.01
201405,5.00
201406,4.97
201407,6.17
201408,2.60
201409,2.58
201410,3.96
201411,2.25
201412,3.89
201501,3.11
201502,1.87
201503,5.80
201504,5.60
201505,2.48
201506,7.85
201507,10.20
201508,2.85
201509,1.15
201510,4.21
201511,4.74
201512,4.69
201601,1.57
201602,4.79
201603,5.42
201604,5.41
201605,3.52
201606,3.29
201607,5.57
201608,7.16
201609,3.79
201610,3.43
201611,1.83
201612,2.95
