Henrico County, Virginia, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,4.01
201002,3.45
201003,5.62
201004,1.61
201005,3.37
201006,1.57
201007,2.04
201008,4.08
201009,6.21
201010,3.76
201011,1.47
201012,3.06
201101,2.19
201102,1.56
201103,4.54
201104,2.48
201105,3.85
201106,3.61
201107,6.06
201108,5.97
201109,8.48
201110,3.14
201111,3.85
201112,2.65
201201,1.87
201202,3.26
201203,3.23
201204,2.90
201205,4.00
201206,2.81
201207,4.57
201208,3.58
201209,4.04
201210,4.20
201211,0.28
201212,3.18
201301,5.75
201302,2.48
201303,4.96
201304,3.60
201305,3.76
201306,7.54
201307,5.98
201308,6.69
201309,1.59
201310,4.03
201311,3.18
201312,6.16
201401,3.12
201402,3.26
201403,3.31
201404,5.38
201405,3.32
201406,3.79
201407,2.76
201408,4.39
201409,2.10
201410,2.64
201411,3.17
201412,3.18
201501,3.50
201502,3.44
201503,3.70
201504,4.50
201505,1.63
201506,8.68
201507,5.25
201508,2.93
201509,4.30
201510,4.18
201511,4.17
201512,5.95
201601,3.25
201602,4.57
201603,1.19
201604,2.60
201605,10.16
201606,5.55
201607,4.63
201608,2.15
201609,8.52
201610,4.45
201611,1.38
201612,2.92
