Union County, Pennsylvania, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,3.76
201002,1.86
201003,3.19
201004,2.01
201005,2.59
201006,2.10
201007,4.52
201008,3.62
201009,4.13
201010,4.89
201011,3.45
201012,3.42
201101,1.19
201102,3.71
201103,6.75
201104,8.73
201105,6.56
201106,3.10
201107,3.99
201108,6.29
201109,16.85
201110,5.57
201111,3.49
201112,4.20
201201,2.99
201202,1.14
201203,1.89
201204,1.93
201205,6.84
201206,3.63
201207,4.70
201208,3.80
201209,5.37
201210,4.18
201211,0.81
201212,4.81
201301,2.59
201302,1.78
201303,1.69
201304,2.97
201305,3.93
201306,5.31
201307,3.89
201308,2.01
201309,1.64
201310,4.42
201311,3.26
201312,3.56
201401,1.37
201402,2.76
201403,2.37
201404,3.34
201405,5.12
201406,3.84
201407,4.75
201408,5.22
201409,1.40
201410,3.39
201411,2.01
201412,2.98
201501,1.89
201502,0.99
201503,2.05
201504,3.71
201505,2.14
201506,8.01
201507,4.98
201508,2.77
201509,3.27
201510,3.41
201511,1.78
201512,3.77
201601,2.41
201602,4.56
201603,1.47
201604,2.02
201605,3.27
201606,3.16
201607,2.62
201608,3.51
201609,2.34
201610,2.98
201611,1.09
201612,2.68
