Navajo County, Arizona, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,2.27
201002,0.87
201003,0.76
201004,0.21
201005,0.12
201006,0.08
201007,2.22
201008,1.97
201009,0.93
201010,1.02
201011,0.16
201012,1.53
201101,0.06
201102,0.71
201103,0.34
201104,0.41
201105,0.44
201106,0.00
201107,1.70
201108,1.13
201109,1.51
201110,0.79
201111,0.78
201112,1.29
201201,0.32
201202,0.39
201203,0.61
201204,0.31
201205,0.01
201206,0.09
201207,2.26
201208,2.02
201209,0.70
201210,0.19
201211,0.29
201212,1.27
201301,1.16
201302,0.46
201303,0.61
201304,0.46
201305,0.07
201306,0.01
201307,3.00
201308,2.45
201309,1.87
201310,0.44
201311,2.19
201312,0.27
201401,0.00
201402,0.13
201403,1.20
201404,0.31
201405,0.18
201406,0.00
201407,1.20
201408,2.71
201409,1.91
201410,0.60
201411,0.11
201412,1.22
201501,1.92
201502,1.00
201503,0.71
201504,0.47
201505,1.42
201506,1.08
201507,2.14
201508,2.89
201509,0.97
201510,2.11
201511,1.12
201512,0.68
201601,0.77
201602,0.39
201603,0.06
201604,0.68
201605,0.71
201606,0.20
201607,1.55
201608,2.41
201609,0.96
201610,0.44
201611,1.16
201612,1.55
