LaPorte County, Indiana, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,1.52
201002,1.44
201003,2.12
201004,3.19
201005,5.87
201006,6.35
201007,5.01
201008,1.75
201009,2.65
201010,1.09
201011,3.11
201012,2.15
201101,1.63
201102,2.44
201103,2.02
201104,6.88
201105,6.99
201106,4.27
201107,4.72
201108,2.42
201109,3.87
201110,4.67
201111,3.59
201112,3.09
201201,2.54
201202,1.92
201203,1.55
201204,1.78
201205,2.63
201206,2.73
201207,4.93
201208,3.89
201209,1.66
201210,4.06
201211,0.50
201212,2.69
201301,3.69
201302,1.95
201303,1.28
201304,6.26
201305,3.60
201306,7.40
201307,2.08
201308,3.83
201309,2.98
201310,4.25
201311,3.25
201312,1.85
201401,2.42
201402,2.40
201403,1.51
201404,2.47
201405,5.37
201406,8.32
201407,2.49
201408,7.72
201409,3.47
201410,4.34
201411,2.56
201412,1.30
201501,1.50
201502,1.62
201503,0.75
201504,2.45
201505,5.37
201506,6.33
201507,4.82
201508,3.47
201509,3.80
201510,1.31
201511,2.68
201512,5.01
201601,1.12
201602,1.68
201603,3.54
201604,3.16
201605,3.39
201606,2.94
201607,4.45
201608,10.60
201609,3.02
201610,4.00
201611,3.21
201612,1.72
