Anoka County, Minnesota, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,0.51
201002,0.59
201003,0.92
201004,1.93
201005,3.07
201006,6.75
201007,4.18
201008,5.55
201009,6.24
201010,1.92
201011,1.71
201012,2.15
201101,0.87
201102,0.90
201103,1.85
201104,3.00
201105,6.08
201106,3.80
201107,7.72
201108,4.52
201109,0.62
201110,0.94
201111,0.40
201112,0.61
201201,0.50
201202,1.57
201203,1.57
201204,2.48
201205,10.20
201206,3.37
201207,5.02
201208,1.12
201209,0.38
201210,1.32
201211,0.77
201212,1.61
201301,0.70
201302,1.16
201303,2.33
201304,3.75
201305,4.81
201306,6.72
201307,2.95
201308,0.77
201309,1.86
201310,3.43
201311,0.54
201312,1.59
201401,1.01
201402,1.16
201403,0.72
201404,6.13
201405,4.69
201406,8.97
201407,2.01
201408,4.51
201409,2.92
201410,1.19
201411,1.46
201412,0.90
201501,0.25
201502,0.33
201503,0.55
201504,1.83
201505,5.24
201506,4.18
201507,6.30
201508,4.28
201509,3.26
201510,3.34
201511,3.64
201512,1.78
201601,0.28
201602,0.55
201603,2.37
201604,2.65
201605,2.28
201606,3.52
201607,6.86
201608,7.78
201609,5.31
201610,2.94
201611,1.67
201612,1.41
