Blackford County, Indiana, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,0.98
201002,1.36
201003,4.59
201004,2.06
201005,5.21
201006,9.05
201007,4.08
201008,3.56
201009,0.72
201010,1.34
201011,5.69
201012,0.78
201101,1.46
201102,4.93
201103,3.41
201104,6.53
201105,5.53
201106,3.64
201107,1.94
201108,3.24
201109,5.46
201110,3.49
201111,5.89
201112,4.44
201201,3.26
201202,1.64
201203,3.07
201204,1.09
201205,2.74
201206,1.19
201207,2.90
201208,4.53
201209,5.58
201210,4.93
201211,0.93
201212,2.82
201301,4.77
201302,1.58
201303,1.98
201304,6.81
201305,2.99
201306,5.86
201307,3.11
201308,1.94
201309,4.56
201310,2.67
201311,3.08
201312,3.84
201401,1.97
201402,2.66
201403,1.67
201404,5.36
201405,3.69
201406,6.70
201407,1.77
201408,7.51
201409,3.61
201410,2.82
201411,2.86
201412,1.87
201501,2.11
201502,1.15
201503,2.88
201504,4.24
201505,5.07
201506,10.66
201507,6.95
201508,2.66
201509,2.11
201510,1.66
201511,2.65
201512,4.91
201601,1.53
201602,1.93
201603,5.36
201604,2.83
201605,2.90
201606,3.30
201607,2.45
201608,6.58
201609,3.27
201610,2.69
201611,2.37
201612,1.43
