Rio Grande County, Colorado, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,1.68
201002,0.73
201003,1.37
201004,0.98
201005,0.29
201006,0.40
201007,2.23
201008,2.17
201009,0.92
201010,0.84
201011,0.50
201012,1.32
201101,0.21
201102,1.32
201103,0.51
201104,1.36
201105,0.95
201106,0.02
201107,1.12
201108,1.77
201109,1.10
201110,1.52
201111,0.67
201112,1.22
201201,0.28
201202,1.03
201203,0.32
201204,0.62
201205,0.93
201206,0.39
201207,1.87
201208,1.22
201209,1.88
201210,0.52
201211,0.50
201212,1.47
201301,0.98
201302,0.54
201303,0.56
201304,0.92
201305,0.52
201306,0.34
201307,2.56
201308,2.39
201309,2.61
201310,0.76
201311,2.08
201312,0.55
201401,0.31
201402,0.69
201403,0.95
201404,0.83
201405,1.12
201406,0.07
201407,2.11
201408,1.36
201409,1.07
201410,0.85
201411,0.79
201412,0.62
201501,0.72
201502,1.79
201503,0.96
201504,0.60
201505,3.40
201506,1.30
201507,1.93
201508,1.25
201509,0.94
201510,1.44
201511,0.93
201512,1.26
201601,1.03
201602,0.58
201603,0.76
201604,2.57
201605,1.39
201606,0.20
201607,1.00
201608,3.00
201609,0.65
201610,0.16
201611,0.80
201612,1.49
