Monroe County, Illinois, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,1.81
201002,1.90
201003,2.78
201004,2.83
201005,5.31
201006,3.63
201007,4.80
201008,2.98
201009,4.80
201010,0.88
201011,4.58
201012,1.60
201101,0.73
201102,3.98
201103,5.50
201104,9.30
201105,4.69
201106,6.62
201107,3.97
201108,1.75
201109,3.41
201110,1.97
201111,4.95
201112,3.55
201201,2.25
201202,1.78
201203,2.43
201204,4.66
201205,1.54
201206,0.98
201207,2.11
201208,2.92
201209,5.71
201210,2.78
201211,1.91
201212,1.77
201301,5.27
201302,3.00
201303,4.20
201304,6.92
201305,7.04
201306,5.86
201307,3.01
201308,0.87
201309,1.22
201310,2.71
201311,2.16
201312,2.74
201401,1.68
201402,0.98
201403,1.48
201404,7.34
201405,2.55
201406,4.39
201407,2.10
201408,5.38
201409,3.45
201410,4.10
201411,2.09
201412,3.82
201501,1.59
201502,1.56
201503,4.25
201504,4.04
201505,5.92
201506,9.98
201507,5.46
201508,3.79
201509,1.74
201510,0.95
201511,6.71
201512,8.83
201601,0.83
201602,1.55
201603,3.13
201604,3.25
201605,6.10
201606,1.63
201607,5.51
201608,8.48
201609,7.34
201610,2.92
201611,1.95
201612,0.84
